,delta,tau,fname
120,0.23447562724747828,20,LES
121,0.24479876778318102,21,LES
122,0.2551193359044876,22,LES
123,0.26543009793987066,23,LES
124,0.2756777836366797,24,LES
125,0.28592411939317786,25,LES
126,0.2960919762897591,26,LES
127,0.30625211875879443,27,LES
128,0.3163972952897943,28,LES
129,0.3265332718636975,29,LES
130,0.33666681073281485,30,LES
131,0.346794192883107,31,LES
132,0.35691214020492523,32,LES
133,0.36702633446166966,33,LES
134,0.37711735294305737,34,LES
135,0.38720032356578427,35,LES
136,0.3972482974167886,36,LES
137,0.4072798649258694,37,LES
138,0.41729739374813407,38,LES
139,0.4273134696494741,39,LES
140,0.4372907310506225,40,LES
141,0.44726064680043126,41,LES
142,0.45718345388076626,42,LES
143,0.46708836334154924,43,LES
144,0.4769851874208935,44,LES
145,0.4868757285245373,45,LES
146,0.4967652228595668,46,LES
147,0.506641022699562,47,LES
148,0.5165075666149479,48,LES
149,0.5263603419889157,49,LES
150,0.5362046311993682,50,LES
151,0.5460314580519552,51,LES
152,0.5558524016569795,52,LES
153,0.5656428441064434,53,LES
154,0.575417273210836,54,LES
155,0.5851811293248531,55,LES
156,0.5949365692067313,56,LES
157,0.6046742035390379,57,LES
158,0.6143786702681995,58,LES
159,0.6240786939651223,59,LES
160,0.6337616775375096,60,LES
161,0.6434408658940188,61,LES
162,0.6530800233869811,62,LES
163,0.662718311957674,63,LES
164,0.6722993909843686,64,LES
165,0.6818281423131692,65,LES
166,0.6913403592670709,66,LES
167,0.7008518355636648,67,LES
168,0.710328295518343,68,LES
169,0.7197882097071477,69,LES
170,0.729226859059841,70,LES
171,0.7386466048384246,71,LES
172,0.7480563102914126,72,LES
173,0.7574470365692066,73,LES
174,0.7667963587390879,74,LES
175,0.776134173986547,75,LES
176,0.7854654628347618,76,LES
177,0.7947641305934978,77,LES
178,0.8040584560644225,78,LES
179,0.8133403989741663,79,LES
180,0.8225702624120732,80,LES
181,0.8317698705067009,81,LES
182,0.8409551013093708,82,LES
183,0.8501148914769106,83,LES
184,0.8592696382576991,84,LES
185,0.8683571051531677,85,LES
186,0.877360115977696,86,LES
187,0.8863072662141305,87,LES
188,0.8952362571710631,88,LES
189,0.9041639406208432,89,LES
190,0.913088071016365,90,LES
191,0.921964225671991,91,LES
192,0.930821408827956,92,LES
193,0.9395906746470524,93,LES
194,0.9483150735326462,94,LES
195,0.9570362134278829,95,LES
196,0.9657525621778384,96,LES
197,0.9744542612895948,97,LES
198,0.9831366878884158,98,LES
199,0.9915827162565464,99,LES
200,0.0,0,SKF
