,treatment,score,dimention
0,LES,0.26172402659299776,0
1,LES,0.31155933291273996,1
2,LES,0.39780447934705954,2
3,LES,0.4133585800825583,3
4,LES,0.4145650804050216,4
5,LES,0.4061239617116823,5
6,LES,0.414996185462002,6
7,LES,0.42295791728669674,7
8,LES,0.419019667187595,8
9,LES,0.42276313128016685,9
10,LES,0.4189709596917117,10
11,LES,0.4179945492510323,11
12,LES,0.4171593371627904,12
13,LES,0.4191302196771628,13
14,LES,0.4212473319610266,14
15,LES,0.41972863058799526,15
16,LES,0.4201296132651494,16
17,LES,0.41860401681834236,17
18,LES,0.41996155124012935,18
19,LES,0.4179007098222385,19
20,LES,0.41637915932704384,20
21,LES,0.4173292740004051,21
22,LES,0.4192476036007581,22
23,LES,0.4195157288111596,23
24,LES,0.41676288201595035,24
25,LES,0.41906609986797727,25
26,LES,0.41800156515533005,26
27,LES,0.4195806858840685,27
28,LES,0.4204637534887995,28
29,LES,0.4211084673750699,29
30,LES,0.42049420779088686,30
31,LES,0.42026756207084626,31
32,LES,0.4197340544409871,32
33,LES,0.41921709714784716,33
34,LES,0.4186138839314223,34
35,LES,0.41818452108470916,35
36,LES,0.41673823567184776,36
37,LES,0.4159470278436679,37
38,LES,0.41518787265668566,38
39,LES,0.4137734387857759,39
40,LES,0.41450712256976996,40
41,LES,0.4141268213994179,41
42,LES,0.41294435265611384,42
43,LES,0.4127451198039678,43
44,LES,0.41313739802291904,44
45,LES,0.41425969087315717,45
46,LES,0.41378263082825906,46
47,LES,0.41419133087872917,47
48,LES,0.41404882155576206,48
49,LES,0.4135839027806646,49
50,LES,0.4133168785723045,50
51,LES,0.4134487692382798,51
52,LES,0.4126516579686438,52
53,LES,0.41291221379605725,53
54,LES,0.4131891851406273,54
55,LES,0.4136520640975647,55
56,LES,0.41430628030929884,56
57,LES,0.4135612535105929,57
58,LES,0.4135116333489015,58
59,LES,0.41423170979130985,59
60,LES,0.4135996694921702,60
61,LES,0.4132405614843234,61
62,LES,0.4126938281175643,62
63,LES,0.4125933617211688,63
64,LES,0.4121875430753785,64
65,LES,0.4131188033383305,65
66,LES,0.41382389101128214,66
67,LES,0.4137410681528093,67
68,LES,0.2273922382601511,0
69,LES,0.2851720057153815,1
70,LES,0.32819032372547907,2
71,LES,0.4096207337363469,3
72,LES,0.3959056776112454,4
73,LES,0.4022444757290391,5
74,LES,0.41662194224809246,6
75,LES,0.40945639325673244,7
76,LES,0.4079284434474215,8
77,LES,0.41852496206928835,9
78,LES,0.4243582956318358,10
79,LES,0.43304710467384877,11
80,LES,0.43306676452083237,12
